2009.09.23,1.47899,1.48433,1.47278,1.47344,57272
2009.09.24,1.47343,1.48023,1.46275,1.46642,64019
2009.09.25,1.46635,1.4724,1.4614,1.46878,63915
2009.09.28,1.47002,1.47196,1.45634,1.46211,57941
2009.09.29,1.46206,1.46451,1.45265,1.45865,63127
2009.09.30,1.45871,1.46731,1.45751,1.46408,61123
2009.10.01,1.46406,1.46676,1.45171,1.45439,64345
2009.10.02,1.45444,1.46482,1.44803,1.45749,60628
2009.10.05,1.46077,1.46694,1.45805,1.46462,51513
2009.10.06,1.46458,1.4762,1.46456,1.47215,57139
2009.10.07,1.47218,1.47371,1.46502,1.46904,55293
2009.10.08,1.46899,1.48172,1.46825,1.47932,60152
2009.10.09,1.47928,1.47958,1.46739,1.4731,52101
2009.10.12,1.47213,1.48128,1.46754,1.47725,25282
2009.10.13,1.47718,1.48754,1.4762,1.48529,32260
2009.10.14,1.48537,1.49461,1.4837,1.49232,35715
2009.10.15,1.49237,1.49669,1.48426,1.4947,34406
2009.10.16,1.49465,1.49669,1.48484,1.49043,33030
2009.10.19,1.48868,1.49656,1.48276,1.49641,30976
2009.10.20,1.49635,1.49937,1.48823,1.49445,33220
2009.10.21,1.49444,1.50458,1.48879,1.50157,37079
2009.10.22,1.50153,1.50377,1.49435,1.50326,34912
2009.10.23,1.5032,1.50597,1.49855,1.50075,34767
2009.10.26,1.50033,1.50621,1.48448,1.48683,28873
2009.10.27,1.48685,1.49265,1.47699,1.4811,38008
2009.10.28,1.4811,1.48401,1.46907,1.47204,39960
2009.10.29,1.47202,1.4859,1.46825,1.48354,34905
2009.10.30,1.48356,1.48577,1.47029,1.47161,33596
2009.11.02,1.47161,1.48446,1.46826,1.4771,34929
2009.11.03,1.47738,1.48103,1.46261,1.47233,39661
2009.11.04,1.4723,1.49082,1.47018,1.48602,37087
2009.11.05,1.48621,1.49175,1.48111,1.48712,33034
2009.11.06,1.48693,1.49139,1.48128,1.4847,30305
2009.11.09,1.48804,1.502,1.4852,1.49996,30291
2009.11.10,1.49992,1.50198,1.49383,1.4992,32352
2009.11.11,1.49916,1.50478,1.49528,1.49864,29078
2009.11.12,1.49867,1.50157,1.48207,1.48501,35094
2009.11.13,1.48497,1.49378,1.4824,1.49038,29093
2009.11.16,1.49176,1.50147,1.48799,1.49684,27594
2009.11.17,1.49689,1.4998,1.48076,1.48741,32750
2009.11.18,1.48746,1.49903,1.48586,1.49621,29853
